discipline_title,lab_title,equipment,capacity,duration_minutes,room_number,training_center_number,teacher_name,groups_sample,source_sheets,check_ok,review_comment
Расчет и методы исследования пирометаллургических процессов [выбранные дисциплины] 7 чел.,Определение зольности твердого топлива,"Аналитические весы, муфельная печь",3,180,3432,1,Кочура В.В.,МЦМ-23,2023-2024 уч.год,,
Расчет и методы исследования пирометаллургических процессов [выбранные дисциплины] 7 чел.,"Определение истинной, кажущейся плотности и пористости шихтовых материалов","Пикнометр, мерная мензурка, дистиллированная вода, печь, аналитические весы",3,180,3432,1,Кочура В.В.,МЦМ-23,2023-2024 уч.год,,
Расчет и методы исследования пирометаллургических процессов [выбранные дисциплины] 7 чел.,Смачиваемость шихтовых материалов. Определение скорости смачивания,"Аналитические весы, стеклянный цилиндр",3,135,3432,1,Кочура В.В.,МЦМ-23,2023-2024 уч.год,,
Теория гидрометаллургических процессов,"1. Термодинамическая оценка процессов выщелачивания, сопровождающихся химическим взаимодействием","Механическая мешалка, плитка, лабораторные весы, бюретка для титрования, лабораторная посуда",3,180,,1,Фокина С.Б.,МЦ-19,2021-2022 уч.год,,
Теория гидрометаллургических процессов,"1. Термодинамическая оценка процессов выщелачивания, сопровождающихся химическим взаимодействием","Механическая мешалка, плитка, лабораторные весы, бюретка для титрования, лабораторная посуда",3,180,3432,1,Фокина С.Б.,МЦ-20,2022-2023 весна,,
Теория гидрометаллургических процессов,2. Исследование процесса гидролитического осаждения металлов из растворов,"Магнитная мешалка, pH-метр, лабораторная посуда",3,180,,1,Фокина С.Б.,МЦ-19,2021-2022 уч.год,,
Теория гидрометаллургических процессов,2. Исследование процесса гидролитического осаждения металлов из растворов,"Магнитная мешалка, pH-метр, лабораторная посуда",3,180,3432,1,Фокина С.Б.,МЦ-20,2022-2023 весна,,
Теория гидрометаллургических процессов,3. Исследование влияния температуры на скорость процесса выщелачивания,"Механическая мешалка, плитка, термометр, аналитические весы, сушильный шкаф, лабораторная посуда",3,180,,1,Фокина С.Б.,МЦ-19,2021-2022 уч.год,,
Теория гидрометаллургических процессов,3. Исследование влияния температуры на скорость процесса выщелачивания,"Механическая мешалка, плитка, термометр, аналитические весы, сушильный шкаф, лабораторная посуда",3,180,3432,1,Фокина С.Б.,МЦ-20,2022-2023 весна,,
Теория гидрометаллургических процессов,4. Исследование зависимости скорости процесса выщелачивания от концентрации реагента,"Механическая мешалка, плитка, термометр, аналитические весы, сушильный шкаф, лабораторная посуда",3,180,,1,Фокина С.Б.,МЦ-19,2021-2022 уч.год,,
Теория гидрометаллургических процессов,4. Исследование зависимости скорости процесса выщелачивания от концентрации реагента,"Механическая мешалка, плитка, термометр, аналитические весы, сушильный шкаф, лабораторная посуда",3,180,3432,1,Фокина С.Б.,МЦ-20,2022-2023 весна,,
Теория гидрометаллургических процессов,5. Изучение процесса пассивации поверхности минерального сырья при выщелачивании,"Лабораторный шейкер (на 10 колб), лабораторные весы, бюретка для титрования, лабораторная посуда",3,180,,1,Фокина С.Б.,МЦ-19,2021-2022 уч.год,,
Теория гидрометаллургических процессов,5. Изучение процесса пассивации поверхности минерального сырья при выщелачивании,"Лабораторный шейкер (на 10 колб), лабораторные весы, бюретка для титрования, лабораторная посуда",3,180,3432,1,Фокина С.Б.,МЦ-20,2022-2023 весна,,
Теория гидрометаллургических процессов,6. Определение основных параметров ионообменной колонки и построение выходных кривых,"Установка для сорбции (бюретка закрепленная на штативе), бюретка для титрования, лабораторная посуда",3,180,,1,Фокина С.Б.,МЦ-19,2021-2022 уч.год,,
Теория гидрометаллургических процессов,6. Определение основных параметров ионообменной колонки и построение выходных кривых,"Установка для сорбции (бюретка закрепленная на штативе), бюретка для титрования, лабораторная посуда",3,180,3432,1,Фокина С.Б.,МЦ-20,2022-2023 весна,,
Теория металлургических процессов,Изучение процесса пассивации поверхности минерального сырья при выщелачивании,"Лабораторный шейкер (на 10 колб), лабораторные весы, бюретка для титрования, лабораторная посуда",3,180,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Теория металлургических процессов,Исследование кинетики разложения карбонатов металлов,"Печь камерная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые",3,180,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Теория металлургических процессов,Исследование процесса прямого восстановленя оксидов металлов,"Печь тигельная, манометры, запаянная трубка из кварцевого стекла, весы лабораторные 300 г., лабораторная посуда и реактивы",3,180,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Теория металлургических процессов,Электрохимическое рафинирование и электроэкстракция меди,"Электролизер лабораторный, объем ванны 1-10 литр, титановый катод и свинцовые аноды, бюретка для титрования, лабораторные весы, сушильный шкаф, лабораторная посуда",3,180,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Теория пирометаллургических процессов,Исследование кинетики окисления сплавов на воздухе при различных температурах,"Универсальная лабораторная установка ""Исследование кинетики окисления сплавов на воздухпе при высоких температурах"" с ПК",1,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Теория пирометаллургических процессов,Исследование кинетики окисления сплавов на воздухе при различных температурах,"Универсальная лабораторная установка ""Исследование кинетики окисления сплавов на воздухпе при высоких температурах"" с ПК",3,180,3432,1,Глазьев М.В.,МЦ-21-1,2023-2024 уч.год,,
Теория пирометаллургических процессов,Исследование кинетики окислительного обжига сульфидных материалов,"вертикальная трубчатая печь 1200 град, кварцевый реактор, сульфидный материал, воздуходувка (компрессор), весы лабораторные 300 гр, кондуктометр, стакан лабораторный стеклянный, расходомер счетчик газа, система осушки газа,",1,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Теория пирометаллургических процессов,Исследование кинетики окислительного обжига сульфидных материалов,"вертикальная трубчатая печь 1200 град, кварцевый реактор, сульфидный материал, воздуходувка (компрессор), весы лабораторные 300 гр, кондуктометр, стакан лабораторный стеклянный, расходомер счетчик газа, система осушки газа,",3,180,3432,1,Глазьев М.В.,МЦ-21-1,2023-2024 уч.год,,
Теория пирометаллургических процессов,Исследование кинетики процесса термического разложения карбонатов,"Печь муфельная 1100 град, тигли алундовые, пробка, весы лабораторные 300 гр.",4,180,3432,1,Максимова Р.И.,МЦ-23,2025-2026 уч.год,,
Теория пирометаллургических процессов,Исследование кинетики процесса термического разложения карбонатов металлов,"Печь муфельная 1100 град, тигли алундовые, пробка, весы лабораторные 300 гр.",1,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Теория пирометаллургических процессов,Исследование кинетики процесса термического разложения карбонатов металлов,"Печь муфельная 1100 град, тигли алундовые, пробка, весы лабораторные 300 гр.",3,180,3432,1,Глазьев М.В.,МЦ-21-1,2023-2024 уч.год,,
Теория пирометаллургических процессов,Исследование процесса переработки бедных оксидных цинксодержащих материалов методом вельцевания,"трубчатая печь до температурв 1200 гр., корундовая трубка, компрессор, корундовые лодочки, кек после выщелачивания цинкового огарка, коксик, весы лабораторные 300 гр., склянка Дрекселя",4,180,3432,1,Максимова Р.И.,МЦ-23,2025-2026 уч.год,,
Теория пирометаллургических процессов,Исследование процесса прямого восстановления металлов из их оксидов,"Печь тигельная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые, расходомер (счетчик) газа, мерный цилиндр, стакан стеклянный, электронный термометр до 1000 град, реакционный кварцевый реактор",4,180,3432,1,Федоров А.Т.,МЦ-23,2025-2026 уч.год,,
Теория пирометаллургических процессов,Исследование процесса прямого восстановленя металлов из их оксидов,"Печь тигельная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые, расходомер (счетчик) газа, мерный цилиндр, стакан стеклянный, электронный термометр до 1000 град, реакционный кварцевый реактор",4,180,3432,1,Максимова Р.И.,МЦ-23,2025-2026 уч.год,,
Теория пирометаллургических процессов,Исследование процесса прямого восстановленя оксидов металлов,"Печь тигельная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые, расходомер (счетчик) газа, мерный цилиндр, стакан стеклянный, электронный термометр до 1000 град, реакционный кварцевый реактор",1,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Теория пирометаллургических процессов,Исследование процесса прямого восстановленя оксидов металлов,"Печь тигельная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые, расходомер (счетчик) газа, мерный цилиндр, стакан стеклянный, электронный термометр до 1000 град, реакционный кварцевый реактор",3,180,3432,1,Глазьев М.В.,МЦ-21-1,2023-2024 уч.год,,
Теория пирометаллургических процессов,Исследование реакции газификации углерода,"Печь тигельная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые, расходомер (счетчик) газа, мерный цилиндр, стакан стеклянный, электронный термометр до 1000 град, реакционный кварцевый реактор",4,180,3432,1,Максимова Р.И.,МЦ-23,2025-2026 уч.год,,
Теория пирометаллургических процессов,Переработка бедных оксидных цинксодержащих материалов Вельц-процессом,"трубчатая печь до температурв 1200 гр., корундовая трубка, компрессор, корундовые лодочки, кек после выщелачивания цинкового огарка, коксик, весы лабораторные 300 гр., склянка Дрекселя",1,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Теория пирометаллургических процессов,Переработка бедных оксидных цинксодержащих материалов Вельц-процессом,"трубчатая печь до температурв 1200 гр., корундовая трубка, компрессор, корундовые лодочки, кек после выщелачивания цинкового огарка, коксик, весы лабораторные 300 гр., склянка Дрекселя",3,180,3432,1,Глазьев М.В.,МЦ-21-1,2023-2024 уч.год,,
Теория электрометаллургических процессов,1. Влияние концентрации серной кислоты на скорость коррозии углеродистой стали,"Ячейка с электродами, потенциометр",,,,1,Савченков С.А.,МЦ-19,2021-2022 уч.год,,
Теория электрометаллургических процессов,1. Влияние концентрации серной кислоты на скорость коррозии углеродистой стали,"Ячейка с электродами, потенциометр",3,90,3432,1,Федоров А.Т.,МЦ-20,2022-2023 весна,,
Теория электрометаллургических процессов,1. Снятие поляризационных кривых гальваностатическим методом,"Потенциометр, лабораторная посуда",4,90,3432,1,Глазьев М.В.,МЦ-22,2024-2025 уч.год,,
Теория электрометаллургических процессов,2. Влияние концентрации серной кислоты на скорость коррозии углеродистой стали,"Лабораторная посуда, аналитические весы",4,90,3432,1,Глазьев М.В.,МЦ-22,2024-2025 уч.год,,
Теория электрометаллургических процессов,2. Изучение закона Ома в ионных проводниках,"Ячейка с электродами, потенциометр",3,90,3432,1,Федоров А.Т.,МЦ-20,2022-2023 весна,,
Теория электрометаллургических процессов,2. Исследование работы коррозионных элементов,"Ячейка с электродами, потенциометр",,,,1,Савченков С.А.,МЦ-19,2021-2022 уч.год,,
Теория электрометаллургических процессов,3. Изучение закона Ома в ионных проводниках,"Ячейка с электродами, потенциометр",4,90,3432,1,Глазьев М.В.,МЦ-22,2024-2025 уч.год,,
Теория электрометаллургических процессов,3. Электролитическое осаждение цинка из сернокислых растворов его соли,"Лабораторный элетролизер с анодами и катод, Титровальная установка, лабораторная посуда, лабораторные весы, сушильный шкаф",4,180,3432,1,Глазьев М.В.,МЦ-21-1,2023-2024 уч.год,,
Тепломассообменные процессы в горно-металлургических производствах,Исследование комбинированного теплообмена горизонтальной трубы в условиях свободной и вынужденной конвекции,Лабораторная установка для исследования комбинированного теплообмена горизонатальной трубы с окружающей средой в условиях свободной и вынудденной конвекции,2,90,3432,1,Глазьев М.В.,МЦ-23,2025-2026 уч.год,,
Тепломассообменные процессы в горно-металлургических производствах,Исследование процесса теплообмена излучением,Лабораторная установка для исследования теплообмена излучением,2,90,3432,1,Глазьев М.В.,МЦ-23,2025-2026 уч.год,,
Тепломассообменные процессы в горно-металлургических производствах,Исследование теплообмена теплообменников различной конфигурации с определением их площади теплообмена и коэффициентов теплопередачи,"Лабораторная установка для испытания различных конструкций теплообменных аппаратов: пластинчатый, кожухотрубный и воздушный",2,90,3432,1,Глазьев М.В.,МЦ-23,2025-2026 уч.год,,
Тепломассообменные процессы в горно-металлургических производствах,Определение нестационарной теплопроводности материалов,Лабораторная установка по определению нестационарной теплопроводности материалов,2,90,3432,1,Глазьев М.В.,МЦ-23,2025-2026 уч.год,,
Технологии и процессы в металлургии,Изучение процесса пассивации поверхности минерального сырья при выщелачивании,"Лабораторный шейкер (на 10 колб), лабораторные весы, бюретка для титрования, лабораторная посуда",4,180,3432,1,Глазьев М.В.,ИТО-21,2023-2024 уч.год,,
Технологии и процессы в металлургии,Исследование кинетики разложения карбонатов металлов,"Печь камерная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые",4,180,3432,1,Глазьев М.В.,ИТО-21,2023-2024 уч.год,,
Технологии и процессы в металлургии,Электрохимическое рафинирование и электроэкстракция меди,"Электролизер лабораторный, объем ванны 1-10 литр, титановый катод и свинцовые аноды, бюретка для титрования, лабораторные весы, сушильный шкаф, лабораторная посуда",4,180,3432,1,Глазьев М.В.,ИТО-21,2023-2024 уч.год,,
Технологические процессы автоматизированных производств в металлургии,1. Электрохимическое рафинирование и электроэкстракция меди,"Электролизер лабораторный, объем ванны 1 литр, титановый катод и свинцовые аноды, бюретка для титрования, лабораторные весы, сушильный шкаф, лабораторная посуда",,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Технологические процессы автоматизированных производств в металлургии,2. Выщелачивание цинкового огарка,"Магнитная мешалка с подогревом (либо механическая мешалка +плитка), 4 бюретки для титрования, лабораторные весы, лабораторная посуда",1,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Технологические процессы автоматизированных производств в металлургии,3. Гидролитическая очистка раствора сульфата цинка от железа,"Магнитная мешалка , 3 бюретки для титрования, лабораторные весы, лабораторная посуда",1,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Технологические процессы автоматизированных производств в металлургии,4. Очистка чернового свинца от меди,"Шахтная печь, портативный рентгенофлюоренсцентный анализатор",1,180,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Технологические процессы автоматизированных производств в металлургии,5. Очистка никелевого электролита от меди методом цементации,"Магнитная мешалка (либо механическая), бюретка для титрования, лабораторные весы, лабораторная посуда",1,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Технологические процессы автоматизированных производств в металлургии,Выщелачивание цинкового огарка,"Электролизер лабораторный, объем ванны 1 литр, титановый катод и свинцовые аноды, бюретка для титрования, лабораторные весы, сушильный шкаф, лабораторная посуда",4,90,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Технологические процессы автоматизированных производств в металлургии,Гидролитическая очистка раствора сульфата цинка от железа,"Магнитная мешалка , 3 бюретки для титрования, лабораторные весы, лабораторная посуда",4,90,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Технологические процессы автоматизированных производств в металлургии,Исследование процесса прямого восстановленя оксидов металлов,"Печь тигельная, манометры, запаянная трубка из кварцевого стекла, весы лабораторные 300 г., лабораторная посуда и реактивы",4,180,3432,1,Глазьев М.В.,АПМ-22,2024-2025 уч.год,,
Технологические процессы автоматизированных производств в металлургии,Электрохимическое рафинирование и электроэкстракция меди,"Магнитная мешалка с подогревом (либо механическая мешалка +плитка), 4 бюретки для титрования, лабораторные весы, лабораторная посуда",4,180,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Утилизация и использование отходов переработки минерального сырья,1. Переработка отходов алюминиевого производства,"Лабораторные весы, лабораторныа электропечь, опоки, щипцы",3,180,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Утилизация и использование отходов переработки минерального сырья,2. Исследование прочности брикетированных шлаков в зависимости от гранулометрического состава,"Лабораторные весы, лабораторный пресс, прочномер катализаторов",,180,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Утилизация и использование отходов переработки минерального сырья,3. Расчет состава красного шлама при переработке боксита,,,,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Утилизация и использование отходов переработки минерального сырья,Очищение отработанных промышленных сернокислотных растворов,"Магнитная мешалка с подогревом (либо механическая мешалка +плитка), 4 бюретки для титрования, лабораторные весы, лабораторная посуда",3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Утилизация и использование отходов переработки минерального сырья,Плавка алюминия из вторсырья,Печь тигельная,3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Утилизация и использование отходов переработки минерального сырья,Плавка свинцового аккамуляторного лома в тигельной электрической печи,Печь тигельная,3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Физико-химические основы методов концентрирования и извлечения металлов из растворов,Экспериментальное определение параметров процесса выпаривания производственных растворов,"Магнитная мешалка с подогревом (либо механическая мешалка +плитка), 4 бюретки для титрования, лабораторные весы, лабораторная посуда",3,90,3432,1,Федоров А.Т.,МЦМ-23,2023-2024 уч.год,,
Физико-химические основы методов концентрирования и извлечения металлов из растворов,Экспериментальное определение параметров процесса солевой очистки производственных растворов,"Магнитная мешалка с подогревом (либо механическая мешалка +плитка), 4 бюретки для титрования, лабораторные весы, лабораторная посуда",3,90,3432,1,Федоров А.Т.,МЦМ-23,2023-2024 уч.год,,
Физико-химические основы методов концентрирования и извлечения металлов из растворов,Экспериментальное определение параметров сорбционной установки при катионообменном извлечении металлов,"Ионообменная колонна, 4 бюретки для титрования, лабораторные весы, лабораторная посуда",3,90,3432,1,Федоров А.Т.,МЦМ-23,2023-2024 уч.год,,
Экологические основы металлургического производства,Изучение процесса пассивации поверхности минерального сырья при выщелачивании,"Лабораторный шейкер (на 10 колб), лабораторные весы, бюретка для титрования, лабораторная посуда",4,180,3432,1,Федоров А.Т.,ИЗС-21-1,2025-2026 уч.год,,
Экологические основы металлургического производства,Исследование кинетики разложения карбонатов металлов,"Печь камерная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые",4,180,3432,1,Федоров А.Т.,ИЗС-21-1,2025-2026 уч.год,,
Экологические основы металлургического производства,Исследование процесса прямого восстановленя оксидов металлов,"Печь тигельная, манометры, запаянная трубка из кварцевого стекла, весы лабораторные 300 г., лабораторная посуда и реактивы",4,180,3432,1,Федоров А.Т.,ИЗС-21-1,2025-2026 уч.год,,
Экологические основы металлургического производства,Электрохимическое рафинирование и электроэкстракция меди,"Электролизер лабораторный, объем ванны 1-10 литр, титановый катод и свинцовые аноды, бюретка для титрования, лабораторные весы, сушильный шкаф, лабораторная посуда",4,180,3432,1,Федоров А.Т.,ИЗС-21-1,2025-2026 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 14 чел.,1. Изучение устройства и принципа работы поршневого воздушного компрессора,Лабораторная установка по изучению работы поршневого компрессора,1,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 14 чел.,2. Определение напорно-расходной характеристики насоса,Лабораторная установка для исследования работы насосов и построения напорно-расходных характеристик,1,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 14 чел.,3. Исследование работы 2-х насосов с параллельным и последовательным соединением,Лабораторная установка для исследования работы насосов и построения напорно-расходных характеристик,1,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 14 чел.,4. Изучение конструкций кожухотрубного и пластинчатого теплообменных аппаратов с определением их коэффициентов теплопередачи,"Лабораторная установка для испытания различных конструкций теплообменных аппаратов: пластинчатый, кожухотрубный и воздушный",1,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 14 чел.,5. Определение гидравлических сопротивлений,Лабораторная установка для определения гидравлических сопротивлений,1,90,,1,Фокина С.Б.,АПМ-19,2021-2022 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 16 чел.,1. Изучение устройства и принципа работы поршневого воздушного компрессора,Лабораторная установка по изучению работы поршневого компрессора,1,90,,1,Фокина С.Б.,АПМ-20,2022-2023 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 16 чел.,2. Определение напорно-расходной характеристики насоса,Лабораторная установка для исследования работы насосов и построения напорно-расходных характеристик,1,90,,1,Фокина С.Б.,АПМ-20,2022-2023 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 16 чел.,3. Исследование работы 2-х насосов с параллельным и последовательным соединением,Лабораторная установка для исследования работы насосов и построения напорно-расходных характеристик,1,90,,1,Фокина С.Б.,АПМ-20,2022-2023 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 16 чел.,4. Изучение конструкций кожухотрубного и пластинчатого теплообменных аппаратов с определением их коэффициентов теплопередачи,"Лабораторная установка для испытания различных конструкций теплообменных аппаратов: пластинчатый, кожухотрубный и воздушный",1,90,,1,Фокина С.Б.,АПМ-20,2022-2023 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 16 чел.,5. Определение гидравлических сопротивлений,Лабораторная установка для определения гидравлических сопротивлений,1,90,,1,Фокина С.Б.,АПМ-20,2022-2023 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,1 Определение гидравлических сопротивлений,Лабораторная установка для определения гидравлических сопротивлений,2,90,3432,1,Глазьев М.В.,АПМ-22,2024-2025 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,2. Определение напорно-расходной характеристики насоса,Лабораторная установка для исследования работы насосов и построения напорно-расходных характеристик,2,90,3432,1,Глазьев М.В.,АПМ-22,2024-2025 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,3. Исследование работы 2-х насосов с параллельным и последовательным соединением,Лабораторная установка для исследования работы насосов и построения напорно-расходных характеристик,2,90,3432,1,Глазьев М.В.,АПМ-22,2024-2025 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,Изучение конструкций кожухотрубного и пластинчатого теплообменных аппаратов с определением их коэффициентов теплопередачи,"Лабораторная установка для испытания различных конструкций теплообменных аппаратов: пластинчатый, кожухотрубный и воздушный",2,90,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,Изучение устройства и принципа работы поршневого воздушного компрессора,Лабораторная установка по изучению работы поршневого компрессора,2,90,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,Исследование работы 2-х насосов с параллельным и последовательным соединением,Лабораторная установка для исследования работы насосов и построения напорно-расходных характеристик,2,90,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,Исследование теплообмена теплообменников различной конфигурации с определением их площади теплообмена и коэффициентов теплопередачи,"Лабораторная установка для испытания различных конструкций теплообменных аппаратов: пластинчатый, кожухотрубный и воздушный",2,90,3432,1,Глазьев М.В.,АПМ-22,2024-2025 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,Определение гидравлических сопротивлений,Лабораторная установка для определения гидравлических сопротивлений,2,90,3429,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
Энерготехнологическое оборудование металлургических процессов [выбранные дисциплины] 19 чел.,Определение напорно-расходной характеристики насоса,Лабораторная установка для исследования работы насосов и построения напорно-расходных характеристик,2,90,3432,1,Глазьев М.В.,АПМ-21,2023-2024 уч.год,,
